一曲千金	yiquqianjin	2798603350
一曲陽關	yiquyangguan	2798546675
一更	yigeng	2798490000
一會	yihui	2798433325
一會兒	yihuir	2798376650
一會子	yihuizi	2798319975
一會家	yihuijia	2798263300
一朝	yizhao	2798206625
一朝一夕	yizhaoyixi	2798149950
一朝天子一朝臣	yichaotianziyichaochen	2798093275
一朝權在手	yizhaoquanzaishou	2798036600
一朝被蛇咬	yizhaobeisheyao	2797979925
一木難扶	yimunanfu	2797923250
一木難支	yimunanzhi	2797866575
一本正經	yibenzhengjing	2797809900
一架子	yijiazi	2797753225
一根肚腸到底	yigenduchangdaodi	2797696550
一桿進洞	yiganjindong	2797639875
一條腸子	yitiaochangzi	2797583200
一棍子打死	yigunzidasi	2797526525
一概抹殺	yigaimosha	2797469850
一概而論	yigaierlun	2797413175
一模一樣	yimoyiyang	2797356500
一樹百穫	yishubohuo	2797299825
一機靈	yijiling	2797243150
一檔子	yidangzi	2797186475
一次全倒	yiciquandao	2797129800
一次函數	yicihanshu	2797073125
一步一個腳印	yibuyigejiaoyin	2797016450
一步一踱	yibuyiduo	2796959775
一氣呵成	yiqihecheng	2796903100
一氧化碳中毒	yiyanghuatanzhongdu	2796846425
一決雌雄	yijuecixiong	2796789750
一沐三捉髮	yimusanzhuofa	2796733075
一沐三握髮	yimusanwofa	2796676400
一沖性子	yichongxingzi	2796619725
一泡子	yipaozi	2796563050
一波三折	yibosanzhe	2796506375
一混湯子	yihuntangzi	2796449700
一溜	yiliu	2796393025
一溜子	yiliuzi	2796336350
一溜歪斜	yiliuwaixie	2796279675
一溜煙	yiliuyan	2796223000
一溜風	yiliufeng	2796166325
一滅行	yimiexing	2796109650
一漚	yiou	2796052975
一漿十餅	yijiangshibing	2795996300
一灣子	yiwanzi	2795939625
一無下落	yiwuxialuo	2795882950
一無所好	yiwusuohao	2795826275
一無所得	yiwusuode	2795769600
一無所長	yiwusuochang	2795712925
一無是處	yiwushichu	2795656250
一無長物	yiwuzhangwu	2795599575
一爭長短	yizhengchangduan	2795542900
一牀錦被蓋過	yichuangjinbeigaiguo	2795486225
一牀錦被遮蓋	yichuangjinbeizhegai	2795429550
一片	yipian	2795372875
一片丹心	yipiandanxin	2795316200
一片冰心	yipianbingxin	2795259525
一片婆心	yipianpoxin	2795202850
一片宮商	yipiangongshang	2795146175
一片寶	yipianbao	2795089500
一片散沙	yipiansansha	2795032825
一片汪洋	yipianwangyang	2794976150
一片痴心	yipianchixin	2794919475
一片真心	yipianzhenxin	2794862800
一片石	yipianshi	2794806125
一片聲	yipiansheng	2794749450
一片至誠	yipianzhicheng	2794692775
一片苦心	yipiankuxin	2794636100
一片赤心	yipianchixin	2794579425
一牛吼地	yiniuhoudi	2794522750
一物降一物	yiwuxiangyiwu	2794466075
一狐之腋	yihuzhiye	2794409400
一生喫着不盡	yishengchizhuobujin	2794352725
一畝三分地	yimusanfendi	2794296050
一瘸一簸	yiqueyibo	2794239375
一發不可收拾	yifabukeshoushi	2794182700
一百二十行	yibaiershihang	2794126025
一百八十度	yibaibashidu	2794069350
一百分	yibaifen	2794012675
一盆漿糊	yipenjianghu	2793956000
一盤散沙	yipansansha	2793899325
一目了然	yimuliaoran	2793842650
一目十行	yimushihang	2793785975
一目瞭然	yimuliaoran	2793729300
一相情願	yixiangqingyuan	2793672625
一眼看破	yiyankanpo	2793615950
一眼看穿	yiyankanchuan	2793559275
一着	yizhao	2793502600
一着不慎	yizhaobushen	2793445925
一着錯	yizhuocuo	2793389250
一瞬間	yishunjian	2793332575
一矢中的	yishizhongdi	2793275900
一矢之地	yishizhidi	2793219225
一知半解	yizhibanjie	2793162550
一石米養個仇人	yidanmiyanggechouren	2793105875
一碗水往平處端	yiwanshuiwangpingchuduan	2793049200
一碼子	yimazi	2792992525
一祕	yimi	2792935850
一神教	yishenjiao	2792879175
一票難求	yipiaonanqiu	2792822500
一程子	yichengzi	2792765825
一種	yizhong	2792709150
一窩子	yiwozi	2792652475
一竅不通	yiqiaobutong	2792595800
一竿子	yiganzi	2792539125
一竿子插到底	yiganzichadaodi	2792482450
一笑了之	yixiaoliaozhi	2792425775
一筆勾	yibigou	2792369100
一筆勾斷	yibigouduan	2792312425
一筆勾消	yibigouxiao	2792255750
一筆勾銷	yibigouxiao	2792199075
一筆抹倒	yibimodao	2792142400
一筆抹殺	yibimosha	2792085725
一筆抹煞	yibimosha	2792029050
一答	yida	2791972375
一答一合	yidayihe	2791915700
一答一和兒	yidayiher	2791859025
一箭上垛	yijianshangduo	2791802350
一箭之仇	yijianzhichou	2791745675
一箭之地	yijianzhidi	2791689000
一紙空文	yizhikongwen	2791632325
一級傳播	yijichuanbo	2791575650
一索得男	yisuodenan	2791518975
一網打盡	yiwangdajin	2791462300
一線曙光	yixianshuguang	2791405625
一聲不吭	yishengbukeng	2791348950
一聽	yiting	2791292275
一肚子	yiduzi	2791235600
一肚皮	yidupi	2791178925
一肩挑	yijiantiao	2791122250
一脈	yimai	2791065575
一脈相傳	yimaixiangchuan	2791008900
一脈相承	yimaixiangcheng	2790952225
一脈相通	yimaixiangtong	2790895550
一脈相連	yimaixianglian	2790838875
一腦門子	yinaomenzi	2790782200
一腳地	yijiaodi	2790725525
一致性效應	yizhixingxiaoying	2790668850
一舉兩便	yijuliangbian	2790612175
一舉兩得	yijuliangde	2790555500
一舉數得	yijushude	2790498825
一般	yiban	2790442150
一般人	yibanren	2790385475
一般來說	yibanlaishuo	2790328800
一般來講	yibanlaijiang	2790272125
一般原則	yibanyuanze	2790215450
一般性	yibanxing	2790158775
一般而言	yibaneryan	2790102100
一般見識	yibanjianshi	2790045425
一般規定	yibanguiding	2789988750
一般說來	yibanshuolai	2789932075
一般貿易	yibanmaoyi	2789875400
一落	yiluo	2789818725
一落千丈	yiluoqianzhang	2789762050
一落索	yiluosuo	2789705375
一虎難敵衆犬	yihunandizhongquan	2789648700
一處	yichu	2789592025
一號木桿	yihaomugan	2789535350
一行	yixing	2789478675
一行三昧	yihangsanmei	2789422000
一行人	yixingren	2789365325
一行作吏	yixingzuoli	2789308650
一衝一撞	yichongyizhuang	2789251975
一見傾心	yijianqingxin	2789195300
一見如故	yijianrugu	2789138625
一見鍾情	yijianzhongqing	2789081950
一見高低	yijiangaodi	2789025275
一親芳澤	yiqinfangze	2788968600
一角	yijiao	2788911925
一角銀幣	yijiaoyinbi	2788855250
一言一行	yiyanyixing	2788798575
一言不和	yiyanbuhe	2788741900
一言中的	yiyanzhongdi	2788685225
一言喪邦	yiyansangbang	2788628550
一言爲定	yiyanweiding	2788571875
一言爲重	yiyanweizhong	2788515200
一言興邦	yiyanxingbang	2788458525
一言難盡	yiyannanjin	2788401850
一言難罄	yiyannanqing	2788345175
一語不發	yiyubufa	2788288500
一語中人	yiyuzhongren	2788231825
一語中的	yiyuzhongdi	2788175150
一語撞倒牆	yiyuzhuangdaoqiang	2788118475
一語破的	yiyupodi	2788061800
一走了之	yizouliaozhi	2788005125
一趟	yitang	2787948450
一踅頭	yixuetou	2787891775
一蹴可幾	yicukeji	2787835100
一蹴而得	yicuerde	2787778425
一身作事一身當	yishenzuoshiyishendang	2787721750
一較長短	yijiaochangduan	2787665075
一輩子	yibeizi	2787608400
一轂轆	yigulu	2787551725
一轉眼	yizhuanyan	2787495050
一轉語	yizhuanyu	2787438375
一轍	yiche	2787381700
一通	yitong	2787325025
一還一報	yihuanyibao	2787268350
一邊	yibian	2787211675
一部分	yibufen	2787155000
一酬一酢	yichouyizuo	2787098325
一針見血	yizhenjianxie	2787041650
一錘子買賣	yichuizimaimai	2786984975
一錢不落虛空地	yiqianbuluoxukongdi	2786928300
一鍬掘個井	yiqiaojuegejing	2786871625
一長一短	yichangyiduan	2786814950
一長二短	yichangerduan	2786758275
一長兩短	yichangliangduan	2786701600
一門心思	yimenxinsi	2786644925
一闡提	yichanti	2786588250
一陣子	yizhenzi	2786531575
一隅之地	yiyuzhidi	2786474900
一霎間	yishajian	2786418225
一面之識	yimianzhishi	2786361550
一面倒	yimiandao	2786304875
一音教	yiyinjiao	2786248200
一項一項地	yixiangyixiangde	2786191525
一頭	yitou	2786134850
一頭撞倒南牆	yitouzhuangdaonanqiang	2786078175
一頭霧水	yitouwushui	2786021500
一飛衝天	yifeichongtian	2785964825
一飯三吐哺	yifansantubu	2785908150
一馬當先	yimadangxian	2785851475
一骨碌	yigulu	2785794800
一體化	yitihua	2785738125
一髮	yifa	2785681450
一髮千鈞	yifaqianjun	2785624775
一鬨而散	yihongersan	2785568100
一鱗一爪	yilinyizhua	2785511425
一鱗半爪	yilinbanzhua	2785454750
一鱗片甲	yilinpianjia	2785398075
一點兒	yidianr	2785341400
一點水一個泡	yidianshuiyigepao	2785284725
一點露	yidianlu	2785228050
一鼻子灰	yibizihui	2785171375
一龍生九種	yilongshengjiuzhong	2785114700
丁丁	zhengzheng	2785058025
丁丁當當	dingdingdangdang	2785001350
丁倒	dingdao	2784944675
丁字鋪	dingzipu	2784888000
丁字鎬	dingzigao	2784831325
丁寧	dingning	2784774650
丁差	dingchai	2784717975
丁彊	dingqiang	2784661300
丁是丁	dingshiding	2784604625
丁當	dingdang	2784547950
丁零當啷	dinglingdanglang	2784491275
丁香結	dingxiangjie	2784434600
七上八落	qishangbaluo	2784377925
七了八當	qiliaobadang	2784321250
七個八個	qigebage	2784264575
七分主人	qifenzhuren	2784207900
七分之一	qifenzhiyi	2784151225
七分像鬼	qifenxianggui	2784094550
七十二地煞	qishierdisha	2784037875
七十二行	qishierhang	2783981200
七和絃	qihexian	2783924525
七夕	qixi	2783867850
七孔流血	qikongliuxie	2783811175
七折八扣	qizhebakou	2783754500
七橫八縱	qihengbazong	2783697825
七橫八豎	qihengbashu	2783641150
七歪八倒	qiwaibadao	2783584475
七滅諍法	qimiezhengfa	2783527800
七煞	qisha	2783471125
七葷八素	qihunbasu	2783414450
七跌八撞	qidiebazhuang	2783357775
七返九還	qifanjiuhuan	2783301100
七長八短	qichangbaduan	2783244425
七零八散	qilingbasan	2783187750
七零八落	qilingbaluo	2783131075
七顛八倒	qidianbadao	2783074400
万俟	moqi	2783017725
丈二和尚	zhangerheshang	2782961050
丈二和尚摸不着頭腦	zhangerheshangmobuzhaotounao	2782904375
丈人	zhangren	2782847700
丈人行	zhangrenhang	2782791025
丈夫	zhangfu	2782734350
丈夫有淚不輕彈	zhangfuyouleibuqingtan	2782677675
丈母娘看女婿	zhangmuniangkannvxu	2782621000
丈量	zhangliang	2782564325
三七仔	sanqizi	2782507650
三上五落	sanshangwuluo	2782450975
三乘	sansheng	2782394300
三人行	sanrenxing	2782337625
三人行必有我師	sanrenxingbiyouwoshi	2782280950
三仇	sanchou	2782224275
三保太監	sanbaotaijian	2782167600
三個和尚沒水喝	sangeheshangmeishuihe	2782110925
三個女人一個墟	sangenvrenyigexu	2782054250
三個女人一臺戲	sangenvrenyitaixi	2781997575
三個臭皮匠	sangechoupijiang	2781940900
三個鼻子管	sangebiziguan	2781884225
三傳	sanzhuan	2781827550
三冠王	sanguanwang	2781770875
三分	sanfen	2781714200
三分之一	sanfenzhiyi	2781657525
三分之二	sanfenzhier	2781600850
三分像人	sanfenxiangren	2781544175
三分匠人	sanfenjiangren	2781487500
三分熟	sanfenshu	2781430825
三分鐘熱度	sanfenzhongredu	2781374150
三分鼎立	sanfendingli	2781317475
三分鼎足	sanfendingzu	2781260800
三十八度線	sanshibaduxian	2781204125
三十六個牙齒	sanshiliugeyachi	2781147450
三十六着	sanshiliuzhao	2781090775
三十六行	sanshiliuhang	2781034100
三叉口	sanchakou	2780977425
三叉戟	sanchaji	2780920750
三叉神經	sanchashenjing	2780864075
三叉路	sanchalu	2780807400
三句不離本行	sanjubulibenhang	2780750725
三和弦	sanhexian	2780694050
三和絃	sanhexian	2780637375
三和路	sanhelu	2780580700
三回九曲	sanhuijiuqu	2780524025
三回九轉	sanhuijiuzhuan	2780467350
三回五轉	sanhuiwuzhuan	2780410675
三回兩轉	sanhuiliangzhuan	2780354000
三地門	sandimen	2780297325
三地門鄉	sandimenxiang	2780240650
三場	sanchang	2780183975
三夷教	sanyijiao	2780127300
三夾板	sanjiaban	2780070625
三娘教子	sanniangjiaozi	2780013950
三小子	sanxiaozi	2779957275
三差五錯	sanchawucuo	2779900600
三差兩錯	sanchaliangcuo	2779843925
三希堂法帖	sanxitangfatie	2779787250
三年之喪	sannianzhisang	2779730575
三年五載	sannianwuzai	2779673900
三度	sandu	2779617225
三度空間	sandukongjian	2779560550
三得利	sandeli	2779503875
三復	sanfu	2779447200
三復斯言	sanfusiyan	2779390525
三復白圭	sanfubaigui	2779333850
三徵七辟	sanzhengqibi	2779277175
三思	sansi	2779220500
三思而後行	sansierhouxing	2779163825
三思而行	sansierxing	2779107150
三思臺	sansitai	2779050475
三惡道	sanedao	2778993800
三戰三北	sanzhansanbo	2778937125
三折肱	sanzhegong	2778880450
三折肱爲良醫	sanzhegongweiliangyi	2778823775
三拳難敵四手	sanquannandisishou	2778767100
三摩地	sanmodi	2778710425
三擊掌	sanjizhang	2778653750
三教	sanjiao	2778597075
三教九流	sanjiaojiuliu	2778540400
三教論衡	sanjiaolunheng	2778483725
三時教	sanshijiao	2778427050
三更	sangeng	2778370375
三更半夜	sangengbanye	2778313700
三更四鼓	sangengsigu	2778257025
三更燈火五更雞	sangengdenghuowugengji	2778200350
三朝五日	sanzhaowuri	2778143675
三朝元老	sanchaoyuanlao	2778087000
三杯和萬事	sanbeihewanshi	2778030325
三棱鏡	sanlengjing	2777973650
三棱體	sanlengti	2777916975
三樂	sanle	2777860300
三權分立	sanquanfenli	2777803625
三次曲線	sanciquxian	2777746950
三正	sanzheng	2777690275
三歲看老	sansuikanlao	2777633600
三江侗族自治縣	sanjiangdongzuzizhixian	2777576925
三清道觀	sanqingdaoguan	2777520250
三災八難	sanzaibanan	2777463575
三百六十行	sanbailiushihang	2777406900
三監	sanjian	2777350225
三相	sanxiang	2777293550
三省	sansheng	2777236875
三等分	sandengfen	2777180200
三等分角	sandengfenjiao	2777123525
三級片	sanjipian	2777066850
三維空間	sanweikongjian	2777010175
三聚氰胺塑膠	sanjuqingansujiao	2776953500
三腳蝦蟆沒處尋	sanjiaohamameichuxun	2776896825
三自愛國教會	sanziaiguojiaohui	2776840150
三自教會	sanzijiaohui	2776783475
三落	sanluo	2776726800
三藏	sanzang	2776670125
三藏法師	sanzangfashi	2776613450
三藏法師傳	sanzangfashizhuan	2776556775
三藩	sanfan	2776500100
三藩之亂	sanfanzhiluan	2776443425
三藩市	sanfanshi	2776386750
三號木桿	sanhaomugan	2776330075
三行	sanhang	2776273400
三親	sanqin	2776216725
三親六故	sanqinliugu	2776160050
三親六眷	sanqinliujuan	2776103375
三親四眷	sanqinsijuan	2776046700
三親等	sanqindeng	2775990025
三角函數	sanjiaohanshu	2775933350
三角測量	sanjiaoceliang	2775876675
三角測量法	sanjiaoceliangfa	2775820000
三角褲衩	sanjiaokucha	2775763325
三軍易得	sanjunyide	2775706650
三轉身	sanzhuanshen	2775649975
三辟	sanpi	2775593300
三郎爺爺	sanlangyeye	2775536625
三部曲	sanbuqu	2775479950
三都縣	sanduxian	2775423275
三都賦	sandufu	2775366600
三重	sanchong	2775309925
三重埔	sanchongpu	2775253250
三重奏	sanchongzou	2775196575
三重市	sanchongshi	2775139900
三重縣	sanchongxian	2775083225
三重門	sanchongmen	2775026550
三長兩短	sanchangliangduan	2774969875
三長齋月	sanchangzhaiyue	2774913200
三阿姨	sanayi	2774856525
三陪小姐	sanpeixiaojie	2774799850
三階教	sanjiejiao	2774743175
三零四散	sanlingsisan	2774686500
三青子	sanqingzi	2774629825
三鞠躬	sanjugong	2774573150
三音度	sanyindu	2774516475
上一個	shangyige	2774459800
上一頁	shangyiye	2774403125
上下班時間	shangxiabanshijian	2774346450
上下相安	shangxiaxiangan	2774289775
上不了臺面	shangbuliaotaimian	2774233100
上不得臺盤	shangbudetaipan	2774176425
上乘	shangsheng	2774119750
上了歲數	shanglesuishu	2774063075
上來	shanglai	2774006400
上供	shanggong	2773949725
上傳	shangchuan	2773893050
上僂	shanglou	2773836375
上分	shangfen	2773779700
上剎	shangcha	2773723025
上勁	shangjin	2773666350
上半部分	shangbanbufen	2773609675
上去	shangqu	2773553000
上司	shangsi	2773496325
上同調	shangtongdiao	2773439650
上吐下瀉	shangtuxiaxie	2773382975
上和下睦	shanghexiamu	2773326300
上圈套	shangquantao	2773269625
上場白	shangchangbai	2773212950
上大動脈	shangdadongmai	2773156275
上天入地	shangtianrudi	2773099600
上天有好生之德	shangtianyouhaoshengzhide	2773042925
上夸克	shangkuake	2772986250
上宿	shangsu	2772929575
上將	shangjiang	2772872900
上將軍	shangjiangjun	2772816225
上帝教	shangdijiao	2772759550
上年紀	shangnianji	2772702875
上座部佛教	shangzuobufojiao	2772646200
上廳行首	shangtinghangshou	2772589525
上操	shangcao	2772532850
上朝	shangchao	2772476175
上朝取應	shangchaoquying	2772419500
上校	shangxiao	2772362825
上梁不正下梁歪	shangliangbuzhengxialiangwai	2772306150
上浣	shanghuan	2772249475
上海文廣新聞傳媒集團	shanghaiwenguangxinwenchuanmeijituan	2772192800
上海浦東發展銀行	shanghaipudongfazhanyinhang	2772136125
上海證卷交易所	shanghaizhengjuanjiaoyisuo	2772079450
上海音樂學院	shanghaiyinyuexueyuan	2772022775
上海體育場	shanghaitiyuchang	2771966100
上漲	shangzhang	2771909425
上漿	shangjiang	2771852750
上無片瓦遮身	shangwupianwazheshen	2771796075
上片	shangpian	2771739400
上班時間	shangbanshijian	2771682725
上當	shangdang	2771626050
上疏	shangshu	2771569375
上相	shangxiang	2771512700
上着	shangzhao	2771456025
上知	shangzhi	2771399350
上空	shangkong	2771342675
上空洗車	shangkongxiche	2771286000
上窮碧落下黃泉	shangqiongbiluoxiahuangquan	2771229325
上聲	shangsheng	2771172650
上色	shangse	2771115975
上落	shangluo	2771059300
上蓋	shanggai	2771002625
上行下效	shangxingxiaxiao	2770945950
上行星	shangxingxing	2770889275
上調	shangtiao	2770832600
上證綜合指數	shangzhengzonghezhishu	2770775925
上載	shangzai	2770719250
上輩子	shangbeizi	2770662575
上邊	shangbian	2770605900
上邊兒	shangbianr	2770549225
上都	shangdu	2770492550
上鉤兒	shanggour	2770435875
上門的買賣好做	shangmendemaimaihaozuo	2770379200
上面	shangmian	2770322525
上頭	shangtou	2770265850
上頭鋪臉	shangtoupulian	2770209175
上館子	shangguanzi	2770152500
上饒地區	shangraodiqu	2770095825
上黨梆子	shangdangbangzi	2770039150
下一個	xiayige	2769982475
下不了臺	xiabuliaotai	2769925800
下不爲例	xiabuweili	2769869125
下乘	xiasheng	2769812450
下作	xiazuo	2769755775
下作黃子	xiazuohuangzi	2769699100
下來	xialai	2769642425
